comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"""::: I have tried to proceed in a reasonable manner. Clearly you are not reading my post. Did I or did I not state that these are definitions from a Classical Chinese dictionary? Have you bothered to look this character up in a proper Chinese dictionary? You think the omission of """"being unsettled"""" is intentional do you? 
 I feel unable to continue a reasoned discussion when faced with such an attitude. """"Uneducated?"""" """"argumentum ad ignorantiam""""? Perhaps you need to read up on what argument from ignorance actually means.
 You also don't seem to appreciate the verifiability issue relating to ancient Chinese pronunciations. But you seem to simply refuse to appreciate any point that I raise. So I shall stop trying. Good day.  (Talk) 

""",0,0,0,0,0,0
"""
I wonder what difference that would make, since I haven't thought of the meaning """"to overcome or destroy"""" either.  """,0,0,0,0,0,0
"Thank you for showing me just how much of JACKASS ALL Wikipedia gardeners are. I mean, I'd heard stories, but you guys really SUCK. See ya...lost another Wikipedia editor...",1,0,1,0,1,0
. I've undone the promotion and moved your nom to T:TDYK#Special occasion holding area. Looking forward to seeing this on MainPage in about 10 days. Cheers!,0,0,0,0,0,0
"untitled 

There was a picture of a penis",1,0,0,0,0,0
"Okay, so you found it contentious. I did not expect that such a widely known fact would be contentious, you should just let me know instead of rving.  (tock)",0,0,0,0,0,0
Have written a response to your comments on the use of the mile in Canada,0,0,0,0,0,0
"GODDAMIT MAN LISTEN TO ME FOR ONCE JUST PLEASE READ THIS WITH AN OPEN MIND. DON'T TRY TO REFUTE ME OR NITPICK ABOUT THINGS I HAVE SAID. I HAVE PROVIDED AMPLE PROOF THAT MY POSTING WAS RELEVANT, YOU STRUCK OUT 3 OUT OF 7 OF THE WEBSITES I PROVIDED. EVEN IF YOU STRIKE OUT THE REPEAT WHICH I JUST NOTICED I HAVE PROVIDED 3 SOURCES OF PROOF, WHICH IS ENOUGH TO PUBLISH AN ARTICLE IN A FUCKING NEWSPAPER. I SAID BEFORE THE POST HAD BEEN THERE FOR A LONG TIME BEFORE IT WAS DELETED, AND THAT ONE OF THE THREE EDITORS YOU CITED WAS ON BOT TRIAL. PLEASE EXCUSE MY ASSAULT ON YOU AND THAT OTHER GUY, I WAS MAD THAT MY RELATIVELY INANE POST WOULD BE ASSAULTED SO QUICKLY. AGAIN, I BELIEVE YOUR HASTINESS TO INFORM ME OF THE WIKIPEDIA RULES AMOUNTS TO AN EGO TRIP, BUT HONESTLY IF YOU THINK I AM BEING AN ASSHOLE ABOUT IT PLEASE STOP TAKING IT SO PERSONALLY. YOU CALLED ME CHILDISH TWICE AFTER I USED IT ONCE. YOU REGARDED MY PREVIOUS EXPLANATION OF MY ACTIONS AS CHILDISH, WHICH I DO NOT FEEL IT WAS. WHATEVER THE FUCK AN EDIT WAR IS IS IRRELEVANT, AS I TOLD YOU MY ACTIONS AFTER THE POST WERE OUT OF FRUSTRATION. I WISH TO CONTRIBUTE WHOLEHEARTEDLY TO THE WIKIPEDIA COMMUNITY. I WOULD NOT TAKE TIME TO WRITE THIS BULLSHIT OTHERWISE. I HAVE EXPLAINED MYSELF TO YOU AND I WOULD APPRECIATE IT IF YOU QUIT ACTING THIS WAY. DESPITE YOUR IMPRESSION THAT I, A STRANGER ON THE INTERNET, THINK YOU HAVE A PATHETIC LIFE, I CAN ASSURE YOU THIS IS UNTRUE. GOOD GOD 400 PAGES?!? YOU'RE WIKIPEDIA ITSELF. I WANT TO EDIT THIS PAGE TO INCLUDE THE PREVIOUS INFORMATION WHICH I HAVE POSTED. WHY IS YOUR DELETION OF MY POST NOT VANDALISM IF WE'RE ON THE SAME LEVEL? I WOULD LIKE TO REPOST THE INFORMATION WITH MY PROOF IF YOU DON'T MIND.

THANKS

YOURNUMBERTWOFAN",1,0,1,0,1,0
"""

I agree copyright requirements should be complied with.  I removed your tagging of photos at Bray Hill article and at another one, because the photos appear to me to be okay to use, and also because the  template you applied to them appears to be for text that is copied, not for photos.  About the rest of what you say, i don't understand some of it and I don't know if I'd agree or not with your views.  But the comments are not about copyright status of photos.  If you continue to believe there are copyright violations for photos, please find out how to report them properly and make your case somewhere that they are copyvios.  Sincerely, ncram """,0,0,0,0,0,0
"""

I quote from the talk page:
In the image caption of the Minkowski addition (and anywhere else), only mathematical variables should be italicized. For example Q1+Q2=[1,3]×[1,3] should be Q1+Q2=[1,3]×[1,3].

I'll check this. LaTeX uses different conventions.
I don't think so. Even if it does, WP:MOSMATH is quite explicit about this (see especially the subsubsection """"Variables""""). Jakob.scholbach (talk) 
I followed your suggestions. I am sorry if I missed any wrongly italicized sets. Also, I consistently used the WP-hypertext formatting, and removed all LaTeX, for consistency. Kiefer.Wolfowitz (talk) 
Done! Kiefer.Wolfowitz (talk) 

End of quotation.   """,0,0,0,0,0,0
"Welcome

Hello, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:

 The five pillars of Wikipedia
 How to edit a page
 Help pages
 Tutorial
 How to write a great article
 Manual of Style

Here are some other hints and tips:

 I would recommend that you get a username.  You don't have to log in to read or edit articles on Wikipedia, but creating an account is quick, free and non-intrusive, requires no personal information, and there are many benefits of having a username.  (If you edit without a username, your IP address is used to identify you instead.)
 When using talk pages, please sign your name at the end of your messages by typing four tildes (~~~~). This will automatically produce your username (or IP address) and the date.

If you have any questions, check out Wikipedia:Questions, ask me on , or type  {{helpme}}  on this talk page and a user will help you as soon as possible. I will answer your questions as far as I can.  Again, welcome, and I hope you enjoy editing here and being a Wikipedian.",0,0,0,0,0,0
"""

The block was just, I would only like to speak with someone with adequate intelligence regards my field of expertise.  Perhaps a mechanic shouldn't do your taxes and a plumber shouldn't teach quantum mechanics.  Maybe the governing source over certain criteria regarding wiki's alcoholic beverages sections should have a great deal of knowledge in the field. I will make no assumptions on your understanding, but the clear double standard is full of disdain and misunderstanding, from those who should practice avoiding """"flame wars"""".  I am understand the views of the community which has banned me, but they reject, or give the impression that they reject to validate the claims.  It's likely pride, this point is minute, why doesn't matter, why not seems to hold significance with me.  Apparently, i'm too stupid to read or understand or """"get it"""".""",0,0,0,0,0,0
