Jakosc,Powierzchnia,PowierzchniaPiwnicy,LiczbaMscGaraz,PowierzchniaGarazu,RokBudowy,LiczbaLazienek,Powierzchnia1Pietra,LiczbaPokoi,TypGarazu,DlugoscDzialkiPrzyUlicy,Sasiedztwo,Cena
6.0,1848.0,833.0,2.0,370.0,1923.0,1.0,1053.0,8.0,Detchd,64.0,BrkSide,207000.0
7.0,1569.0,1386.0,3.0,660.0,2007.0,2.0,1569.0,7.0,Attchd,51.0,Blmngtn,175900.0
4.0,2290.0,777.0,2.0,560.0,1885.0,2.0,1246.0,11.0,Detchd,60.0,OldTown,122500.0
8.0,2450.0,1284.0,3.0,1069.0,1998.0,2.0,1310.0,7.0,Attchd,69.0,NoRidge,340000.0
5.0,1144.0,1144.0,1.0,336.0,1963.0,1.0,1144.0,6.0,Detchd,71.0,NAmes,124000.0
6.0,1844.0,1844.0,2.0,540.0,1969.0,2.0,1844.0,7.0,Attchd,69.0,Crawfor,223000.0
6.0,1416.0,708.0,2.0,776.0,1968.0,2.0,708.0,7.0,Attchd,90.0,NWAmes,179900.0
6.0,1069.0,1069.0,2.0,440.0,1977.0,2.0,1069.0,4.0,Attchd,53.0,NPkVill,127500.0
6.0,848.0,848.0,2.0,420.0,2003.0,1.0,848.0,3.0,Attchd,37.0,CollgCr,136500.0
6.0,2201.0,697.0,2.0,432.0,1966.0,2.0,1575.0,8.0,Attchd,69.0,Edwards,274970.0
5.0,1344.0,1024.0,1.0,484.0,1958.0,1.0,1344.0,6.0,Detchd,69.0,NAmes,144000.0
6.0,1252.0,1252.0,2.0,528.0,1959.0,1.0,1252.0,7.0,Detchd,80.0,NAmes,142000.0
7.0,2127.0,1223.0,2.0,525.0,1994.0,2.0,1223.0,5.0,Attchd,81.0,NoRidge,271000.0
5.0,1558.0,913.0,1.0,288.0,1945.0,1.0,1048.0,6.0,Attchd,60.0,NAmes,140000.0
5.0,804.0,788.0,1.0,240.0,1940.0,1.0,804.0,4.0,Attchd,60.0,OldTown,119000.0
6.0,1440.0,1440.0,2.0,467.0,1981.0,2.0,1440.0,7.0,Attchd,69.0,NWAmes,182900.0
5.0,1838.0,732.0,2.0,372.0,2005.0,2.0,734.0,7.0,BuiltIn,60.0,Gilbert,192140.0
6.0,958.0,958.0,2.0,440.0,1976.0,2.0,958.0,5.0,Attchd,69.0,NPkVill,143750.0
4.0,968.0,656.0,1.0,216.0,1927.0,2.0,968.0,5.0,Detchd,60.0,OldTown,64500.0
6.0,1792.0,936.0,2.0,451.0,2000.0,2.0,962.0,8.0,Attchd,93.0,Gilbert,186500.0
5.0,1126.0,1126.0,2.0,484.0,1977.0,2.0,1126.0,5.0,Attchd,80.0,Mitchel,160000.0
6.0,1537.0,1319.0,2.0,462.0,1962.0,1.0,1537.0,7.0,Attchd,80.0,NAmes,174000.0
4.0,864.0,864.0,2.0,528.0,1971.0,1.0,864.0,5.0,Detchd,60.0,NAmes,120500.0
8.0,1932.0,1932.0,3.0,774.0,2008.0,2.0,1932.0,7.0,Attchd,96.0,NridgHt,394617.0
6.0,1236.0,912.0,2.0,923.0,1957.0,1.0,1236.0,6.0,Attchd,90.0,OldTown,149700.0
7.0,1725.0,539.0,2.0,550.0,1979.0,2.0,1040.0,6.0,Attchd,80.0,NWAmes,197000.0
6.0,2555.0,588.0,2.0,672.0,1922.0,2.0,1423.0,11.0,Detchd,79.0,Crawfor,191000.0
6.0,848.0,848.0,2.0,420.0,2004.0,1.0,848.0,3.0,Attchd,69.0,CollgCr,149300.0
10.0,2007.0,1017.0,3.0,812.0,2008.0,2.0,1026.0,10.0,Attchd,85.0,Somerst,310000.0
6.0,952.0,952.0,1.0,192.0,1916.0,1.0,952.0,4.0,Detchd,69.0,BrkSide,121000.0
7.0,1422.0,1422.0,2.0,626.0,2004.0,2.0,1422.0,7.0,Attchd,63.0,CollgCr,179600.0
6.0,913.0,814.0,1.0,240.0,1966.0,1.0,913.0,6.0,Detchd,70.0,Sawyer,129000.0
5.0,1188.0,1188.0,1.0,312.0,1962.0,1.0,1188.0,6.0,Attchd,69.0,Mitchel,157900.0
8.0,2090.0,1220.0,2.0,556.0,1995.0,2.0,1220.0,8.0,Attchd,80.0,CollgCr,240000.0
4.0,1346.0,560.0,1.0,384.0,1910.0,1.0,796.0,6.0,Detchd,70.0,Edwards,112000.0
5.0,630.0,630.0,0.0,0.0,1970.0,1.0,630.0,3.0,Attchd,21.0,MeadowV,92000.0
5.0,1792.0,896.0,0.0,0.0,1974.0,2.0,896.0,8.0,Attchd,60.0,NAmes,136000.0
8.0,1578.0,1573.0,3.0,840.0,2008.0,2.0,1578.0,7.0,Attchd,78.0,Somerst,287090.0
5.0,1072.0,547.0,2.0,525.0,2005.0,1.0,1072.0,5.0,Basment,35.0,Edwards,145000.0
5.0,1140.0,1140.0,0.0,0.0,2006.0,1.0,1140.0,6.0,Attchd,90.0,Mitchel,84500.0
7.0,1221.0,1221.0,2.0,400.0,2004.0,2.0,1221.0,6.0,Attchd,62.0,Somerst,185000.0
6.0,1647.0,953.0,2.0,460.0,1999.0,2.0,953.0,7.0,Attchd,62.0,Gilbert,175000.0
6.0,2073.0,1542.0,2.0,500.0,1978.0,2.0,2073.0,7.0,Attchd,85.0,NWAmes,210000.0
7.0,2340.0,1152.0,1.0,252.0,1941.0,2.0,1188.0,9.0,Attchd,66.0,Crawfor,266500.0
5.0,1078.0,1078.0,1.0,240.0,1950.0,1.0,1078.0,5.0,Attchd,68.0,NAmes,142125.0
5.0,1256.0,1256.0,1.0,276.0,1965.0,1.0,1256.0,6.0,Attchd,75.0,Edwards,147500.0
